Dry bulb temperature, Total radiation on surface, Beam radiation on surface, Angle of incidence on surface, Sun zenith angle, Sun azimuth angle, Relative humidity, Wind speed, Effective sky temperature, Ground reflectance, Flap State Code, Indoor Air Temp, Outlet Air Temperature, Wall Temperature
39.85	542.87	542.87	90	89	180	16.6	0	39.85	0.2	1	35.93	30.896	25.509
40.02	528.38	528.38	90	89	180	15.68	0	40.02	0.2	1	36.09	30.902	25.551
40.69	543.42	543.42	90	89	180	15.37	0	40.69	0.2	-1	36.25	30.971	25.594
41.55	511.59	511.59	90	89	180	14.85	0	41.55	0.2	-1	36.4	30.587	25.636
41.58	508.37	508.37	90	89	180	15.01	0	41.58	0.2	-1	36.53	30.551	25.672
41.68	482.22	482.22	90	89	180	14.87	0	41.68	0.2	-1	36.68	30.551	25.715
41.71	485.81	485.81	90	89	180	14.7	0	41.71	0.2	-1	36.69	30.551	25.748
41.47	485.79	485.79	90	89	180	14.7	0	41.47	0.2	-1	36.91	30.561	25.79
40.75	497.17	497.17	90	89	180	14.95	0	40.75	0.2	-1	36.78	30.578	25.823
40.87	478.39	478.39	90	89	180	15.28	0	40.87	0.2	-1	37.05	30.614	25.866
40.58	490.19	490.19	90	89	180	14.22	0	40.58	0.2	-1	37.33	30.646	25.902
40.84	466.56	466.56	90	89	180	14.92	0	40.84	0.2	-1	37.45	30.578	25.935
40.39	456.63	456.63	90	89	180	16.41	0	40.39	0.2	-1	37.59	30.62	25.977
40.3	462.37	462.37	90	89	180	16.01	0	40.3	0.2	-1	37.72	30.673	26.01
40.58	428.02	428.02	90	89	180	18.74	0	40.58	0.2	2	37.85	30.656	26.046
40.26	423.58	423.58	90	89	180	21.5	0	40.26	0.2	2	37.97	31.223	26.079
39.93	416.02	416.02	90	89	180	20.66	0	39.93	0.2	2	38.1	31.246	26.112
39.22	409.61	409.61	90	89	180	24.26	0	39.22	0.2	2	38.17	31.23	26.138
38.73	406.23	406.23	90	89	180	24.78	0	38.73	0.2	2	38.26	31.223	26.164
38.29	371.18	371.18	90	89	180	26.06	0	38.29	0.2	2	38.34	31.131	26.19
37.86	374.25	374.25	90	89	180	25.23	0	37.86	0.2	2	38.43	31.072	26.216
37.4	364.83	364.83	90	89	180	27.49	0	37.4	0.2	2	38.5	31.03	26.239
