experiment_name,experiment_id,decision_number,control_timestamp,sensor_timestamp,elapsed_minutes_from_random_start,strategy_day,control_strategy,logical_flap_state,top_inside,top_outside,bottom_inside,bottom_outside,command_sent,decision_reason,is_daytime,temp_difference_black_globe_minus_outdoor_C,radiation_above_threshold,black_globe_hotter_than_outdoor,radiation_threshold_W_m2,temp_difference_threshold_C,PCM_OC25_TEMP_C,PCM_OC17_TEMP_C,TOP_INBOUND_AIR_TEMP_1_C,TOP_INBOUND_AIR_TEMP_2_C,TOP_OUTBOUND_AIR_TEMP_1_C,TOP_OUTBOUND_AIR_TEMP_2_C,BOTTOM_INBOUND_AIR_TEMP_1_C,BOTTOM_INBOUND_AIR_TEMP_2_C,BOTTOM_OUTBOUND_AIR_TEMP_1_C,BOTTOM_OUTBOUND_AIR_TEMP_2_C,REFERENCE_AIR_TEMP_RTD_C,TROMBE_WALL_SURFACE_TEMP_C,CEILING_SURFACE_TEMP_C,LEFT_WALL_SURFACE_TEMP_C,RIGHT_WALL_SURFACE_TEMP_C,REAR_WALL_SURFACE_TEMP_C,FLOOR_SURFACE_TEMP_C,BLACK_GLOBE_TEMP_C,INDOOR_AIR_TEMP_ANALOG_C,INDOOR_RELATIVE_HUMIDITY_ANALOG_PERCENT,OUTDOOR_AIR_TEMP_C,OUTDOOR_RELATIVE_HUMIDITY_PERCENT,SOLAR_RADIATION_VERTICAL_W_M2,INDOOR_TEMP_ANALOG_VOLTAGE_V,INDOOR_RH_ANALOG_VOLTAGE_V,OUTDOOR_TEMP_VOLTAGE_V,OUTDOOR_RH_VOLTAGE_V,PYRANOMETER_VOLTAGE_V,CONDENSATION_DETECTED,CONDENSATION_STATUS
Weekend_Heatwave_June2026,WHJ2026,48,2026-06-26T22:57:10,2026-06-26T20:57:10.216Z,-542.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-0.916,TRUE,FALSE,150,1,25.22,26.174,29.559,29.677,29.493,29.5,29.188,28.448,29.45,27.661,28.726,25.283,25.433,25.283,25.305,25.374,25.197,28.694,36.59,46.85,29.61,40.41,321.36,6.659,4.685,5.961,4.041,2.295,0,dry
Weekend_Heatwave_June2026,WHJ2026,49,2026-06-26T23:07:10,2026-06-26T21:07:10.425Z,-532.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-0.646,TRUE,FALSE,150,1,25.22,26.154,29.532,29.66,29.45,29.467,29.156,28.415,29.398,27.609,28.726,25.289,25.443,25.283,25.305,25.384,25.197,28.694,36.59,46.5,29.34,40.59,324.11,6.659,4.65,5.934,4.059,2.315,0,dry
Weekend_Heatwave_June2026,WHJ2026,50,2026-06-26T23:17:10,2026-06-26T21:17:10.625Z,-522.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-0.456,TRUE,FALSE,150,1,25.22,26.138,29.516,29.644,29.414,29.434,29.129,28.389,29.349,27.56,28.726,25.299,25.443,25.283,25.305,25.384,25.197,28.694,36.59,46.52,29.15,40.9,325.99,6.659,4.652,5.915,4.09,2.329,0,dry
Weekend_Heatwave_June2026,WHJ2026,51,2026-06-26T23:27:10,2026-06-26T21:27:10.834Z,-512.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-0.196,TRUE,FALSE,150,1,25.22,26.112,29.493,29.627,29.382,29.398,29.093,28.363,29.306,27.517,28.726,25.305,25.443,25.283,25.305,25.384,25.197,28.694,36.58,46.35,28.89,40.47,326.44,6.658,4.635,5.889,4.047,2.332,0,dry
Weekend_Heatwave_June2026,WHJ2026,52,2026-06-26T23:37:10,2026-06-26T21:37:05.016Z,-502.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,-0.056,TRUE,FALSE,150,1,25.214,26.095,29.467,29.601,29.339,29.365,29.07,28.327,29.264,27.491,28.726,25.305,25.433,25.283,25.305,25.384,25.187,28.694,36.58,46.21,28.75,40.96,326.66,6.658,4.621,5.875,4.096,2.333,0,dry
Weekend_Heatwave_June2026,WHJ2026,53,2026-06-26T23:47:10,2026-06-26T21:47:05.156Z,-492.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,0.234,TRUE,FALSE,150,1,25.214,26.079,29.441,29.575,29.3,29.339,29.025,28.294,29.205,27.432,28.72,25.305,25.433,25.283,25.305,25.384,25.187,28.694,36.57,46,28.46,42.45,324.48,6.657,4.6,5.846,4.245,2.318,0,dry
Weekend_Heatwave_June2026,WHJ2026,54,2026-06-26T23:57:10,2026-06-26T21:57:05.297Z,-482.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,0.294,TRUE,FALSE,150,1,25.204,26.053,29.398,29.559,29.264,29.306,28.998,28.268,29.156,27.399,28.72,25.315,25.427,25.283,25.305,25.384,25.178,28.684,36.53,45.86,28.39,42.5,322.04,6.653,4.586,5.839,4.25,2.3,0,dry
Weekend_Heatwave_June2026,WHJ2026,55,2026-06-27T00:07:10,2026-06-26T22:07:05.428Z,-472.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,0.314,TRUE,FALSE,150,1,25.204,26.026,29.382,29.532,29.231,29.274,28.966,28.241,29.12,27.357,28.72,25.315,25.417,25.273,25.305,25.374,25.178,28.684,36.51,45.76,28.37,42.7,322.73,6.651,4.576,5.837,4.27,2.305,0,dry
Weekend_Heatwave_June2026,WHJ2026,56,2026-06-27T00:17:10,2026-06-26T22:17:05.565Z,-462.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,0.667,TRUE,FALSE,150,1,25.197,26.01,29.349,29.516,29.198,29.241,28.939,28.205,29.087,27.314,28.71,25.315,25.407,25.273,25.299,25.364,25.171,28.677,36.48,45.62,28.01,42.88,326.12,6.648,4.562,5.801,4.288,2.329,0,dry
Weekend_Heatwave_June2026,WHJ2026,57,2026-06-27T00:27:10,2026-06-26T22:27:05.694Z,-452.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,0.927,TRUE,FALSE,150,1,25.187,25.987,29.323,29.493,29.156,29.205,28.913,28.173,29.051,27.291,28.7,25.315,25.4,25.263,25.289,25.364,25.155,28.667,36.45,45.44,27.74,43.48,326.14,6.645,4.544,5.774,4.348,2.33,0,dry
Weekend_Heatwave_June2026,WHJ2026,58,2026-06-27T00:37:10,2026-06-26T22:37:05.838Z,-442.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.021,TRUE,TRUE,150,1,25.178,25.967,29.3,29.467,29.113,29.172,28.88,28.156,29.008,27.255,28.694,25.305,25.4,25.256,25.283,25.358,25.145,28.661,36.41,45.3,27.64,43.94,323.88,6.641,4.53,5.764,4.394,2.313,0,dry
Weekend_Heatwave_June2026,WHJ2026,59,2026-06-27T00:47:10,2026-06-26T22:47:05.965Z,-432.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.091,TRUE,TRUE,150,1,25.171,25.944,29.264,29.434,29.07,29.129,28.854,28.123,28.966,27.232,28.684,25.305,25.384,25.246,25.283,25.348,25.135,28.651,36.38,45.23,27.56,44.4,321.4,6.638,4.523,5.756,4.44,2.296,0,dry
Weekend_Heatwave_June2026,WHJ2026,60,2026-06-27T00:57:10,2026-06-26T22:57:06.088Z,-422.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.254,TRUE,TRUE,150,1,25.155,25.925,29.221,29.398,29.025,29.087,28.812,28.087,28.913,27.18,28.677,25.299,25.364,25.246,25.273,25.341,25.119,28.644,36.32,45.14,27.39,44.62,318.97,6.632,4.514,5.739,4.462,2.278,0,dry
Weekend_Heatwave_June2026,WHJ2026,61,2026-06-27T01:07:10,2026-06-26T23:07:06.203Z,-412.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.505,TRUE,TRUE,150,1,25.145,25.902,29.188,29.365,28.982,29.044,28.785,28.064,28.871,27.137,28.661,25.289,25.358,25.23,25.256,25.332,25.112,28.635,36.29,45.11,27.13,46.21,317.94,6.629,4.511,5.713,4.621,2.271,0,dry
Weekend_Heatwave_June2026,WHJ2026,62,2026-06-27T01:17:10,2026-06-26T23:17:06.314Z,-402.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.545,TRUE,TRUE,150,1,25.129,25.876,29.146,29.333,28.939,29.008,28.753,28.028,28.818,27.085,28.651,25.289,25.348,25.22,25.246,25.315,25.102,28.625,36.24,45,27.08,46.25,316.7,6.624,4.5,5.708,4.625,2.262,0,dry
Weekend_Heatwave_June2026,WHJ2026,63,2026-06-27T01:27:10,2026-06-26T23:27:06.423Z,-392.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.658,TRUE,TRUE,150,1,25.112,25.849,29.113,29.306,28.913,28.966,28.72,27.996,28.779,27.042,28.635,25.283,25.341,25.214,25.24,25.305,25.096,28.608,36.21,44.88,26.95,46.61,317.73,6.621,4.488,5.695,4.661,2.269,0,dry
Weekend_Heatwave_June2026,WHJ2026,64,2026-06-27T01:37:10,2026-06-26T23:37:06.519Z,-382.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,1.972,TRUE,TRUE,150,1,25.102,25.823,29.087,29.274,28.871,28.929,28.694,27.969,28.726,26.99,28.625,25.263,25.322,25.197,25.22,25.299,25.076,28.592,35.92,44.59,26.62,47.04,318.64,6.592,4.459,5.662,4.704,2.276,0,dry
Weekend_Heatwave_June2026,WHJ2026,65,2026-06-27T01:47:10,2026-06-26T23:47:06.601Z,-372.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.195,TRUE,TRUE,150,1,25.086,25.8,29.051,29.241,28.838,28.887,28.661,27.937,28.684,26.957,28.608,25.256,25.305,25.187,25.214,25.283,25.06,28.585,36.08,44.53,26.39,47.18,316.53,6.608,4.453,5.639,4.718,2.261,0,dry
Weekend_Heatwave_June2026,WHJ2026,66,2026-06-27T01:57:10,2026-06-26T23:57:06.679Z,-362.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.286,TRUE,TRUE,150,1,25.07,25.774,29.018,29.198,28.795,28.844,28.625,27.904,28.618,26.904,28.602,25.246,25.289,25.171,25.197,25.273,25.043,28.566,35.74,44.5,26.28,47.84,314.74,6.574,4.45,5.628,4.784,2.248,0,dry
Weekend_Heatwave_June2026,WHJ2026,67,2026-06-27T02:07:11,2026-06-27T00:07:06.752Z,-352.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.169,TRUE,TRUE,150,1,25.053,25.758,28.982,29.182,28.759,28.812,28.592,27.871,28.592,26.888,28.585,25.24,25.283,25.155,25.178,25.256,25.027,28.549,35.99,44.41,26.38,47.83,315.29,6.599,4.441,5.638,4.783,2.252,0,dry
Weekend_Heatwave_June2026,WHJ2026,68,2026-06-27T02:17:11,2026-06-27T00:17:06.822Z,-342.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.183,TRUE,TRUE,150,1,25.027,25.731,28.956,29.146,28.72,28.779,28.559,27.845,28.559,26.852,28.566,25.22,25.256,25.145,25.171,25.24,25.011,28.533,35.78,44.25,26.35,47.94,318.28,6.578,4.425,5.635,4.794,2.273,0,dry
Weekend_Heatwave_June2026,WHJ2026,69,2026-06-27T02:27:11,2026-06-27T00:27:07.078Z,-332.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.497,TRUE,TRUE,150,1,25.011,25.695,28.929,29.113,28.694,28.743,28.533,27.812,28.543,26.846,28.549,25.204,25.246,25.119,25.155,25.22,24.991,28.517,35.86,44.07,26.02,48.93,315.4,6.586,4.407,5.602,4.893,2.253,0,dry
Weekend_Heatwave_June2026,WHJ2026,70,2026-06-27T02:37:11,2026-06-27T00:37:06.925Z,-322.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.68,TRUE,TRUE,150,1,24.991,25.679,28.897,29.077,28.651,28.7,28.5,27.786,28.5,26.787,28.533,25.187,25.22,25.112,25.129,25.204,24.968,28.5,35.8,43.98,25.82,49.53,314.76,6.58,4.398,5.582,4.953,2.248,0,dry
Weekend_Heatwave_June2026,WHJ2026,71,2026-06-27T02:47:11,2026-06-27T00:47:06.965Z,-312.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,2.764,TRUE,TRUE,150,1,24.975,25.656,28.871,29.051,28.618,28.661,28.464,27.76,28.464,26.76,28.517,25.178,25.204,25.096,25.119,25.187,24.948,28.484,35.72,43.76,25.72,49.91,317.28,6.572,4.376,5.572,4.991,2.266,0,dry
Weekend_Heatwave_June2026,WHJ2026,72,2026-06-27T02:57:11,2026-06-27T00:57:06.998Z,-302.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.014,TRUE,TRUE,150,1,24.948,25.63,28.838,29.018,28.585,28.625,28.431,27.717,28.405,26.701,28.5,25.161,25.187,25.07,25.096,25.171,24.925,28.464,35.67,43.76,25.45,50.86,318.26,6.567,4.376,5.545,5.086,2.273,0,dry
Weekend_Heatwave_June2026,WHJ2026,73,2026-06-27T03:07:11,2026-06-27T01:07:07.014Z,-292.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.298,TRUE,TRUE,150,1,24.925,25.604,28.812,28.975,28.543,28.585,28.395,27.684,28.327,26.636,28.474,25.145,25.171,25.053,25.076,25.155,24.909,28.438,35.58,43.7,25.14,52.39,315.33,6.558,4.37,5.514,5.239,2.252,0,dry
Weekend_Heatwave_June2026,WHJ2026,74,2026-06-27T03:17:11,2026-06-27T01:17:07.035Z,-282.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.242,TRUE,TRUE,150,1,24.899,25.571,28.785,28.956,28.51,28.549,28.363,27.642,28.3,26.6,28.458,25.129,25.155,25.033,25.06,25.129,24.883,28.422,35.53,43.59,25.18,52.49,314.89,6.553,4.359,5.518,5.249,2.249,0,dry
Weekend_Heatwave_June2026,WHJ2026,75,2026-06-27T03:27:11,2026-06-27T01:27:07.087Z,-272.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.395,TRUE,TRUE,150,1,24.883,25.545,28.753,28.923,28.474,28.517,28.327,27.609,28.241,26.544,28.431,25.112,25.129,25.011,25.033,25.112,24.866,28.395,35.46,43.44,25,51.97,315.7,6.546,4.344,5.5,5.197,2.255,0,dry
Weekend_Heatwave_June2026,WHJ2026,76,2026-06-27T03:37:11,2026-06-27T01:37:07.124Z,-262.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.099,TRUE,TRUE,150,1,24.857,25.518,28.736,28.897,28.438,28.49,28.294,27.576,28.232,26.534,28.415,25.096,25.112,24.991,25.017,25.096,24.84,28.379,35.38,43.23,25.28,51.39,314.03,6.538,4.323,5.528,5.139,2.243,0,dry
Weekend_Heatwave_June2026,WHJ2026,77,2026-06-27T03:47:11,2026-06-27T01:47:07.142Z,-252.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.273,TRUE,TRUE,150,1,24.83,25.492,28.71,28.871,28.415,28.458,28.258,27.543,28.215,26.508,28.389,25.07,25.086,24.968,25.001,25.07,24.814,28.353,35.31,43.18,25.08,52.09,317.11,6.531,4.318,5.508,5.209,2.265,0,dry
Weekend_Heatwave_June2026,WHJ2026,78,2026-06-27T03:57:11,2026-06-27T01:57:07.151Z,-242.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.506,TRUE,TRUE,150,1,24.804,25.459,28.684,28.838,28.379,28.415,28.225,27.507,28.14,26.442,28.369,25.053,25.06,24.948,24.975,25.053,24.788,28.336,35.24,43.09,24.83,52.7,316.98,6.524,4.309,5.483,5.27,2.264,0,dry
Weekend_Heatwave_June2026,WHJ2026,79,2026-06-27T04:07:11,2026-06-27T02:07:07.381Z,-232.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,3.81,TRUE,TRUE,150,1,24.781,25.433,28.661,28.795,28.343,28.379,28.189,27.484,28.045,26.383,28.343,25.033,25.033,24.925,24.948,25.027,24.762,28.31,35.16,42.96,24.5,54.55,311.15,6.516,4.296,5.45,5.455,2.222,0,dry
Weekend_Heatwave_June2026,WHJ2026,80,2026-06-27T04:17:11,2026-06-27T02:17:07.668Z,-222.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.094,TRUE,TRUE,150,1,24.755,25.407,28.635,28.779,28.31,28.343,28.163,27.448,28.045,26.374,28.327,25.011,25.017,24.909,24.932,25.001,24.739,28.284,35.07,42.75,24.19,56.65,311.57,6.507,4.275,5.419,5.665,2.226,0,dry
Weekend_Heatwave_June2026,WHJ2026,81,2026-06-27T04:27:11,2026-06-27T02:27:07.958Z,-212.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.198,TRUE,TRUE,150,1,24.729,25.374,28.608,28.753,28.274,28.31,28.123,27.416,28.022,26.341,28.3,24.991,24.991,24.883,24.909,24.975,24.712,28.258,34.99,42.75,24.06,56.4,313.24,6.499,4.275,5.406,5.64,2.237,0,dry
Weekend_Heatwave_June2026,WHJ2026,82,2026-06-27T04:37:11,2026-06-27T02:37:08.223Z,-202.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.382,TRUE,TRUE,150,1,24.703,25.348,28.585,28.726,28.232,28.268,28.087,27.383,27.996,26.308,28.274,24.968,24.968,24.857,24.883,24.958,24.686,28.232,34.9,42.66,23.85,56.85,316.53,6.49,4.266,5.385,5.685,2.261,0,dry
Weekend_Heatwave_June2026,WHJ2026,83,2026-06-27T04:47:11,2026-06-27T02:47:08.476Z,-192.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.535,TRUE,TRUE,150,1,24.68,25.322,28.549,28.694,28.199,28.232,28.055,27.35,27.953,26.256,28.251,24.942,24.942,24.83,24.857,24.932,24.66,28.205,34.82,42.52,23.67,57.19,314.99,6.482,4.252,5.367,5.719,2.25,0,dry
Weekend_Heatwave_June2026,WHJ2026,84,2026-06-27T04:57:11,2026-06-27T02:57:08.714Z,-182.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.732,TRUE,TRUE,150,1,24.653,25.299,28.526,28.651,28.163,28.189,28.022,27.314,27.887,26.19,28.225,24.925,24.916,24.804,24.83,24.909,24.627,28.182,34.75,42.49,23.45,57.82,313.5,6.475,4.249,5.345,5.782,2.239,0,dry
Weekend_Heatwave_June2026,WHJ2026,85,2026-06-27T05:07:11,2026-06-27T03:07:08.965Z,-172.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.636,TRUE,TRUE,150,1,24.627,25.263,28.49,28.618,28.123,28.146,27.979,27.275,27.812,26.121,28.199,24.899,24.899,24.781,24.804,24.883,24.601,28.156,34.68,42.57,23.52,57.94,310.98,6.468,4.257,5.352,5.794,2.221,0,dry
Weekend_Heatwave_June2026,WHJ2026,86,2026-06-27T05:17:11,2026-06-27T03:17:09.218Z,-162.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.79,TRUE,TRUE,150,1,24.594,25.24,28.464,28.592,28.097,28.114,27.946,27.239,27.796,26.121,28.173,24.873,24.873,24.755,24.781,24.857,24.578,28.13,34.57,42.24,23.34,59.62,311.83,6.457,4.224,5.334,5.962,2.227,0,dry
Weekend_Heatwave_June2026,WHJ2026,87,2026-06-27T05:27:11,2026-06-27T03:27:09.470Z,-152.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.894,TRUE,TRUE,150,1,24.568,25.204,28.431,28.559,28.055,28.071,27.904,27.206,27.727,26.049,28.146,24.847,24.847,24.729,24.755,24.83,24.542,28.104,34.47,42.31,23.21,59.53,311.96,6.447,4.231,5.321,5.953,2.228,0,dry
Weekend_Heatwave_June2026,WHJ2026,88,2026-06-27T05:37:11,2026-06-27T03:37:09.697Z,-142.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.851,TRUE,TRUE,150,1,24.535,25.178,28.395,28.526,28.012,28.028,27.861,27.154,27.668,26,28.123,24.824,24.814,24.703,24.722,24.804,24.516,28.081,34.4,42.34,23.23,59.43,312.94,6.44,4.234,5.323,5.943,2.235,0,dry
Weekend_Heatwave_June2026,WHJ2026,89,2026-06-27T05:47:11,2026-06-27T03:47:09.940Z,-132.82,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,5.135,TRUE,TRUE,150,1,24.509,25.145,28.363,28.484,27.979,27.989,27.819,27.111,27.602,25.912,28.087,24.798,24.788,24.68,24.696,24.781,24.493,28.055,34.33,42.23,22.92,60.15,315.78,6.433,4.223,5.292,6.015,2.256,0,dry
Weekend_Heatwave_June2026,WHJ2026,90,2026-06-27T05:57:11,2026-06-27T03:57:10.186Z,-122.81,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,5.238,TRUE,TRUE,150,1,24.476,25.112,28.327,28.458,27.946,27.953,27.776,27.068,27.56,25.879,28.064,24.771,24.755,24.653,24.67,24.755,24.457,28.028,34.23,42.03,22.79,59.97,317.15,6.423,4.203,5.279,5.997,2.265,0,dry
Weekend_Heatwave_June2026,WHJ2026,91,2026-06-27T06:07:11,2026-06-27T04:07:10.434Z,-112.81,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,5.196,TRUE,TRUE,150,1,24.45,25.086,28.294,28.422,27.91,27.92,27.743,27.026,27.507,25.83,28.038,24.745,24.729,24.617,24.637,24.722,24.424,27.996,34.16,42.08,22.8,60.77,318.43,6.416,4.208,5.28,6.077,2.275,0,dry
Weekend_Heatwave_June2026,WHJ2026,92,2026-06-27T06:17:11,2026-06-27T04:17:10.686Z,-102.81,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,5.053,TRUE,TRUE,150,1,24.417,25.053,28.268,28.395,27.878,27.894,27.701,26.99,27.475,25.82,28.012,24.712,24.703,24.594,24.611,24.696,24.398,27.963,34.07,42.05,22.91,61.38,318.18,6.407,4.205,5.291,6.138,2.273,0,dry
Weekend_Heatwave_June2026,WHJ2026,93,2026-06-27T06:27:11,2026-06-27T04:27:10.940Z,-92.81,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.977,TRUE,TRUE,150,1,24.381,25.017,28.232,28.353,27.855,27.855,27.661,26.957,27.409,25.777,27.989,24.696,24.68,24.568,24.585,24.66,24.365,27.937,33.99,42.13,22.96,62.07,319.52,6.399,4.213,5.296,6.207,2.282,0,dry
Weekend_Heatwave_June2026,WHJ2026,94,2026-06-27T06:37:11,2026-06-27T04:37:01.191Z,-82.81,WAITING,SAFE_WAITING,ALL_CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,FALSE,NO_CHANGE_WAITING_FOR_RANDOM_START,FALSE,4.92,TRUE,TRUE,150,1,24.355,24.991,28.199,28.32,27.819,27.819,27.625,26.914,27.334,25.745,27.953,24.66,24.644,24.535,24.558,24.637,24.339,27.91,33.89,42.13,22.99,62.46,317.56,6.389,4.213,5.299,6.246,2.268,0,dry
